tmdb_id,title,original_title,overview,tagline,genres,actors,directors,writers,keywords,release_date,certification,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,status,budget,revenue,similar_movies,last_updated
80281,Oosaravelli,ఊసరవెల్లి,"A youngster, who does anything for money, avenges on those who killed the family of Niharika.",Vengeance With A Difference,"['Action', 'Thriller']","['N.T. Rama Rao Jr.', 'Tamannaah Bhatia', 'Payal Ghosh', 'Prakash Raj', 'Jayaprakash Reddy', 'Vidyut Jammwal', 'Tanikella Bharani', 'Adhvik Mahajan']",['Surender Reddy'],['Vakkantham Vamsi'],[],2011-10-06,UA,161,5.3,23,0.7296,/3K2FHqArJP7TH9gnM8DVsZT20mT.jpg,/vForYImwcat7T8DUDM2Vj2w11uK.jpg,te,Released,3500000,39000000,[],2026-04-01T12:35:01.699481
773303,Zombie Reddy,జాంబీ రెడ్డి,A game developer and his friends head to Kurnool to attend their friend’s wedding. But something much more menacing rather than delicious pelli bhojanam awaits them there.,,"['Horror', 'Comedy']","['Teja Sajja', 'Anandhi', 'Daksha Nagarkar', 'RJ Hemant', 'Getup Srinu', 'Kireeti Damaraju', 'Raghu Babu', 'Prudhviraj']",['Prasanth Varma'],"['Prasanth Varma', 'Prasanth Varma']",[],2021-02-05,NR,125,6.5,14,0.7229,/k3XxAfftfnjvCBHTJOAs2AvkisD.jpg,/92F0JKrxvGqjblFdrExkQB5lkNg.jpg,te,Released,547127,1412957,[],2026-04-01T12:35:02.404646
81060,Happy,హ్యాపీ,"A politician refrains his daughter from finishing college as it would affect his politics. He decides to get her married to a police officer of the same caste, but things don't go as planned.",,"['Romance', 'Comedy']","['Allu Arjun', ""Genelia D'Souza"", 'Manoj Bajpayee', 'Brahmanandam', 'Kishore', 'Deepak Shirke', 'Rama Prabha', 'G. V. Sudhakar Naidu']",['A. Karunakaran'],"['A. Karunakaran', 'Radha Mohan']",[],2006-01-27,U,152,6.27,37,0.7194,/sLAm3iTltaHViglqcjUTJmmxHXO.jpg,/mHifdKxrxVSYsheHReNy87XihVp.jpg,te,Released,2200000,5800000,[],2026-04-01T12:35:03.134947
1034587,Amigos,అమిగోస్,"Siddharth, a youngman who runs a family business is astonished to find his doppelgängers Manjunath and Michael on getdopple.com. After meeting up in Goa, they come down to Hyderabad to help Siddarth win over Ishika, a girl looking for superman to be her husband. But things take a drastic turn when NIA swings into action to nab Michael, aka Bipin Roy.","They say when you meet somebody that looks just like you, you die.","['Action', 'Thriller']","['Kalyan Ram', 'Ashika Ranganath', 'Brahmaji', 'Jayaprakash', 'Saptagiri', 'Rajeev Pillai', 'Ravi Prakash', 'Sivannarayana Naripeddi']",['Rajendra Reddy'],['Rajendra Reddy'],[],2023-02-10,UA,137,4.8,12,0.7111,/vVBOUGpDRQTq2m8uRTmiqJaYphS.jpg,/gYRdSs0nC9ovtqUa99k3Oa5hD8v.jpg,te,Released,0,0,[],2026-04-01T12:35:03.861857
94898,Namo Venkatesa,నమో వెంకటేశ,Venkata Ramana (Venkatesh) is a ventriloquist. He goes along with the troop of artists to perform for a local Telugu association in Europe. Paris Prasad (Brahmanandam) is a tour organizer in Europe. He enjoys making people around bakras. Pooja (Trisha) is the niece of Prasad. Venkata Ramana falls in love with her. Prasad realises that only way to make Ramana bakra is to tell him that Pooja loves him too. Pooja is the daughter of a rich factionist in Rayalaseema and she is forced to return back in the middle. Her marriage is fixed with a guy she doesn’t like. The rest of the story is all about how Prasad conspires with Ramana to rescue Pooja.,,"['Drama', 'Comedy', 'Romance']","['Venkatesh', 'Trisha Krishnan', 'Brahmanandam', 'Chandramohan', 'Mukesh Rishi', 'Kota Srinivasa Rao', 'Jayaprakash Reddy', 'Srinivasa Reddy']",['Sreenu Vaitla'],"['Gopi Mohan', 'Sreenu Vaitla']",['love'],2010-01-14,NR,145,5.0,11,0.7028,/qd8LqDVKHHstALmOtrwJgYyynBK.jpg,/cECnzAYGvZ1haXdleTrhgxbC9wc.jpg,te,Released,0,0,"[{'id': 3437, 'title': 'The Unloved Woman', 'poster_path': None}, {'id': 426431, 'title': 'Searching for You', 'poster_path': None}, {'id': 3547, 'title': 'Reflections in a Golden Eye', 'poster_path': '/aB2q0EqCedMUlGdsulIqE1REf4a.jpg'}, {'id': 4274, 'title': 'Fort Saganne', 'poster_path': '/8srIfF14GCPwaLUrOtVT4Y6tMcw.jpg'}, {'id': 426683, 'title': 'The Hug', 'poster_path': '/7XQTSbs4jfw6yvPbAiHgsZZzSak.jpg'}]",2026-04-01T12:35:04.700266
755166,Ninnila Ninnila,నిన్నిలా నిన్నిలా,"In London, Dev, an overweight, genius chef who suffers with muscle spasms, meets Tara and love blossoms, but things take an interesting turn when he crosses paths with Maya.",,"['Comedy', 'Romance']","['Ashok Selvan', 'Ritu Varma', 'Nithya Menen', 'Nassar', 'Satya', 'Kedar Shankara', 'Kalpalatha', 'Sandhya Janak']",['Ani I. V. Sasi'],['Ani I. V. Sasi'],['chef'],2021-02-26,U,118,6.9,11,0.6903,/7vGK8p7XR7O32HMuw4JHyUtM9jE.jpg,/sqoOj7o44BveONtkb4tC6GCNyQr.jpg,te,Released,0,0,"[{'id': 3638, 'title': 'No Reservations', 'poster_path': '/eKqfRSf0DZ0Qey1f9ZHuZfsmXVR.jpg'}, {'id': 10451, 'title': 'Eat Drink Man Woman', 'poster_path': '/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg'}, {'id': 778873, 'title': 'Bride to Be', 'poster_path': '/bKS4vhLysBWOUKd0G3YvtaJmLp3.jpg'}, {'id': 250449, 'title': ""My Father's Menu"", 'poster_path': '/ybEuBD3SEjMaezZrsjf1Vv5Xml0.jpg'}, {'id': 6283, 'title': 'MouseHunt', 'poster_path': '/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg'}]",2026-04-01T12:35:05.414271
426614,Ekkadiki Pothavu Chinnavada,ఎక్కడికి పోతావు చిన్నవాడా,A visual effects artist gets possessed by an evil spirit and tries to get rid of it until he meets another innocent soul possessed by spirits.,,"['Romance', 'Thriller']","['Nikhil Siddhartha', 'Nandita Swetha', 'Hebah Patel', 'Satya', 'Vennela Kishore', 'Avika Gor', 'Tanikella Bharani', 'Praveen']",['Vi Anand'],"['Vi Anand', 'Vi Anand']","['supernatural', 'possessed']",2016-11-18,UA,140,6.1,17,0.6777,/oJ6PWpse5OPDYsFSlCFrzOay7fh.jpg,/5k2Xi7nX2hvs5h4tCVOJaO0S02d.jpg,te,Released,0,0,"[{'id': 599975, 'title': 'Countdown', 'poster_path': '/qCDPKUMX5xrxxQY8XhGVCKO3fks.jpg'}, {'id': 5237, 'title': 'Dust Devil', 'poster_path': '/59pEswv24gaJk1BZ6s7o7NnceVf.jpg'}, {'id': 599777, 'title': 'They Come Knocking', 'poster_path': '/h6e5hOLb8gNzzyL3dJKixXYqZno.jpg'}, {'id': 255254, 'title': 'Hashima Project', 'poster_path': '/pxixWuAYQVPajExNhkdtvMoybcZ.jpg'}, {'id': 601452, 'title': 'Dark Sense', 'poster_path': '/20qwGIPBcSDDGyabJVYL8fmADxp.jpg'}]",2026-04-01T12:35:06.140562
307614,Rabhasa,రభస,"US return student Karthik pledges to marry his uncle Dhanunjay's daughter Indu, which was his mother's wish. A small family feud ends with both the families getting separated. He joins Indu's college to convince her to marry him, but mistakenly assumes Bhagyam as Dhanunjay's daughter. Later, Karthik realizes that Indu is his cousin but she is already in love with another guy. He gets entangled in a risky situation when he tries to help a stranger. The rest of the story is all about how he controls the damage and fulfills the wish of his mother.",,"['Action', 'Comedy']","['N.T. Rama Rao Jr.', 'Samantha Ruth Prabhu', 'Pranitha Subhash', 'Brahmanandam', 'Jayasudha', 'Nassar', 'Nagineedu Vellanki', 'Jayaprakash Reddy']",['Santosh Srinivas'],['Santosh Srinivas'],[],2014-08-28,NR,153,4.9,18,0.6767,/fMiG03i11lQ5E3Q0HWMnuemr59p.jpg,/kiOtmeHrHMa0eGxv3BHM1xavYLR.jpg,te,Released,0,0,[],2026-04-01T12:35:06.860440
727030,Uma Maheswara Ugra Roopasya,ఉమామహేశ్వర ఉగ్రరూపస్య,"Defeated and humiliated in a fight while trying to defuse a conflict among his fellow villagers, a photographer vows revenge on his attacker.",,"['Comedy', 'Drama']","['Satyadev Kancharana', 'Hari Chandana', 'Naresh', 'Roopa Koduvayur', 'Suhas', 'Ravindra Vijay', 'Jabardasth Ramprasad', 'Raghavan']",['Venkatesh Maha'],['Venkatesh Maha'],[],2020-07-30,U,136,7.1,14,0.6716,/k0IqarTyIOPfSM4R1OrJXtxWtsn.jpg,/bznONoUN9WyvWNQIlwEkfw1WJNx.jpg,te,Released,0,0,[],2026-04-01T12:35:07.579277
937036,DJ Tillu,DJ టిల్లు,"When a local DJ and his affair with a young woman put him square in the middle of a crime, he must do his best to get out of the predicament he’s in.",Atluntadhi Manathoni,"['Romance', 'Comedy', 'Crime', 'Thriller']","['Siddhu Jonnalagadda', 'Neha Shetty', 'Prince Cecil', 'Brahmaji', 'Muralidhar Goud', 'Pragathi Mahavadi', 'Narra Srinu', 'Kireeti Damaraju']",['Vimal Krishna'],"['Siddhu Jonnalagadda', 'Vimal Krishna', 'Vimal Krishna', 'Siddhu Jonnalagadda']",[],2022-02-11,UA,124,6.0,11,0.6608,/2XKg3VhpFDXdAktwKvFMSuIneE3.jpg,/qsNMA46KZVzcJnT89bfedOJcpik.jpg,te,Released,0,0,[],2026-04-01T12:35:08.307701
30153,Sagara Sangamam,సాగర సంగమం,"When a passionate classical dancer, Balakrishna, falls in love with Madhavi, a woman who admires his talent, fate separates them. Years later, as he drowns in sorrow and self-destruction, an unexpected encounter rekindles his lost hopes, emotions and talent.","In love with art, and each other.","['Drama', 'Romance', 'Music']","['Kamal Haasan', 'Jaya Prada', 'Sarath Babu', 'S.P. Sailaja', 'Saakshi Ranga Rao', 'Janaki', 'Chakri Toleti', 'Potti Prasad']",['K. Viswanath'],"['K. Viswanath', 'K. Viswanath']","['alcoholic', 'lost love', 'folk dance']",1983-06-03,U,160,7.4,19,0.6536,/hdg47CcaBfLf0DttUoav45boYtL.jpg,/tGy0Sob0T7fzcgD6dOmsUypqxxu.jpg,te,Released,0,0,"[{'id': 1675, 'title': 'Day for Night', 'poster_path': '/e5xDrSx6zDEUlMe2dWKGhv88PDZ.jpg'}, {'id': 1720, 'title': 'Noi the Albino', 'poster_path': '/dy8srjJ3pQCA967wcJ2WaaTbr51.jpg'}, {'id': 3526, 'title': 'Frances', 'poster_path': '/eyUq8VBgoHncr0cXFTKgg3VPyfi.jpg'}, {'id': 4367, 'title': 'Cat on a Hot Tin Roof', 'poster_path': '/iZoQ7aRgq9stcJCxz3fKZhPSjAl.jpg'}, {'id': 918, 'title': 'Blind Date', 'poster_path': '/cLb3akSpZhU5qkmCO46IHfJtcs0.jpg'}]",2026-04-01T12:35:09.037765
964132,Spy,స్పై,"A RAW agent is in search of his brother’s killer, unravels the connection between a notorious arms dealer and the hidden secrets of Netaji Subhash Chandra Bose, risking everything to protect India from impending chaos.",,"['Action', 'Thriller']","['Nikhil Siddhartha', 'Iswarya Menon', 'Abhinav Gomatam', 'Jisshu Sengupta', 'Nitin Mehta', 'Ravi Varma', 'Sanya Thakur', 'Aryan Rajesh']",['Garry BH'],"['Anirudh Krishnamurthy', 'K Raja Shekhar Reddy']",['spy thriller'],2023-06-29,UA,135,5.3,10,0.6388,/dQstfiK8eMqRHwrgkzx4pk9td1l.jpg,/ztAkPdxBulEpvAmU0aqqYFXwgf6.jpg,te,Released,0,0,"[{'id': 10083, 'title': 'No Way Out', 'poster_path': '/93CzsBvRhg035yvQosRtSsTL19v.jpg'}, {'id': 303, 'title': 'Notorious', 'poster_path': '/4RERYb1NIQrJHYY5e8nUlYM7t2z.jpg'}, {'id': 1314786, 'title': 'Agent Zeta', 'poster_path': '/1cKLG9KMoCjsgFB8Nw1EuglteVi.jpg'}, {'id': 778946, 'title': 'Mission Majnu', 'poster_path': '/jHQitiHK4M561W1O7WwfJ0dJ8S1.jpg'}, {'id': 1314060, 'title': 'Danger Girl', 'poster_path': None}]",2026-04-01T12:35:09.759632
902552,Thank You,థ్యాంక్యూ,"Abhiram aka Abhi is a successful entrepreneur who calls himself ‘self-made’ and doesn’t believe anyone but himself is the reason for his success. But when he’s forced to look back on life, what does he realise?",,"['Romance', 'Drama']","['Naga Chaitanya Akkineni', 'Raashii Khanna', 'Malavika Nair', 'Sai Sushanth Reddy', 'Avika Gor', 'Prakash Raj', 'Sampath Raj', 'Tulasi']",['Vikram Kumar'],"['Vikram Kumar', 'BVS Ravi']",[],2022-07-21,UA,127,5.7,10,0.5893,/8wrpCfKmeyFLSE3pOYdY5TR4kw2.jpg,/a6FYWepW86BDuqcU0bWRPzE6hcu.jpg,te,Released,0,0,[],2026-04-01T12:35:10.484237
891473,Pakka Commercial,పక్కా కమర్షియల్,"Son of retired judge Suryanarayana, Lucky is a talented lawyer who will argue for anyone with money. But is he really as ‘pakka commercial’ as he seems?",,"['Comedy', 'Crime', 'Action']","['Gopichand', 'Raashii Khanna', 'Sathyaraj', 'Rao Ramesh', 'Praveen', 'Siva Akula', 'Saptagiri', 'Harsha Chemudu']",['Maruthi Dasari'],"['Maruthi Dasari', 'Maruthi Dasari']",[],2022-07-01,UA,160,4.0,10,0.5586,/lJ8inMWG3TyPILtK5h4YRj45vH8.jpg,/pCWdmy8tOYhkFydqr16454PMEPQ.jpg,te,Released,3771663,0,[],2026-04-01T12:35:11.192239
930136,Krishna Vrinda Vihari,కృష్ణ వ్రింద విహారి,Krishna falls for Vrinda and tells a white lie at home to ensure they’re married. But what happens when it leads to unnecessary misunderstandings?,,"['Romance', 'Comedy']","['Naga Shaurya', 'Shirley Setia', 'Radikaa Sarathkumar', 'Vennela Kishore', 'Rahul Ramakrishna', 'Satya', 'Brahmaji', 'Jayaprakash']",['Annish Krishna'],['Annish Krishna'],[],2022-09-23,UA,139,4.9,12,0.5564,/9R9YMJLhOtAEtK7SwNrI27GUUu7.jpg,/jirdIf1Sq918dKitXM1TxAOOvAW.jpg,te,Released,0,0,[],2026-04-01T12:35:11.894246
663909,Love Story,లవ్ స్టోరీ,"Revanth and Mouni dream big when it comes to their lives. But with their social standing and gender proved to be a hindrance, will they manage to find a way to let their love prevail?",,"['Romance', 'Drama']","['Naga Chaitanya Akkineni', 'Sai Pallavi', 'Devayani', 'Rajiv Kanakala', 'Easwari Rao', 'Uttej', 'Chakrapani Ananda', 'Gangavva']",['Sekhar Kammula'],['Sekhar Kammula'],[],2021-09-24,UA,165,7.3,16,0.5312,/zP9tXuxoPRpCJM0UxbxZUHYB83n.jpg,/5GTPOaWAH1LQIdNvEp41Btnx84p.jpg,te,Released,0,0,[],2026-04-01T12:35:12.630840
658113,Aswathama,అశ్వథామ,"After learning his sister has been mysteriously impregnated, Gana sets out to hunt down the culprit as he discovers similar cases in the city.",,"['Action', 'Crime', 'Thriller']","['Naga Shaurya', 'Mehreen Pirzada', 'Prince Cecil', 'Posani Krishna Murali', 'Harish Uthaman', 'Ankith Koyya', 'Madhumani', 'Jisshu Sengupta']",['Ramana Teja'],['Naga Shaurya'],[],2020-01-31,UA,133,6.3,14,0.5017,/kiAOon7Y0R4O3ipEQirBlX80ftS.jpg,/jrV9MNF2WICf0eNvxRXuu5oejeP.jpg,te,Released,0,0,[],2026-04-01T12:35:13.342274
795104,Rang De,రంగ్ దే,Arjun detests Anu because she has always stolen his thunder ever since she step foot in their colony years ago. Will he ever find it in his heart to love her like she loves him?,Gimme Some Love,"['Comedy', 'Romance']","['Nithiin', 'Keerthy Suresh', 'Naresh', 'Kausalya', 'Rohini', 'Brahmaji', 'Vennela Kishore', 'Vineeth Radhakrishnan']",['Venky Atluri'],['Venky Atluri'],[],2021-03-26,NR,130,6.0,23,0.4954,/q1USrpUYiRkAj8ArEG5jUUXCCEo.jpg,/zKTrqpxGUfEYHWlCEOKhKyMRyzd.jpg,te,Released,0,0,[],2026-04-01T12:35:14.071134
765718,Middle Class Melodies,మిడిల్ క్లాస్ మెలోడీస్,"Raghava, who runs a breakfast center in his village, dreams of starting a small hotel in the city. Against his father's wishes, he plans to buy an old shop with his friend Gopal. The shop happens to be owned by Nageswara Rao, father of his love interest Sandhya. How will Raghava's love life and his dream to establish his own hotel clash?",,"['Comedy', 'Drama', 'Romance']","['Anand Deverakonda', 'Varsha Bollamma', 'Chaitanya Garikipati', 'Divya Sripada', 'Goparaju Ramana', 'Surabhi Prabhavathi', 'Prem Sagar', 'Prabhavathi Varma']",['Vinod Anantoju'],"['Janardhan Pasumarthi', 'Janardhan Pasumarthi', 'Vinod Anantoju']",[],2020-11-20,NR,135,6.8,17,0.453,/6pMz4FDeoIbomupYYLFAsAy2D4q.jpg,/i93kbAebUkD6rxJZ3WAbgmylnbE.jpg,te,Released,0,0,[],2026-04-01T12:35:14.785042
1092632,Balagam,బలగం,"A boisterous, bawdy, meddling village patriarch Komurayya’s death just before the engagement changes the course of  his grandson Saayilu's life and the other family members, rattling some skeletons in the closet, exposing the rifts present within the family, causing bigger sociological calamities in the small village.",,"['Comedy', 'Drama']","['Priyadarshi Pullikonda', 'Kavya Kalyanram', 'Sudhakar Reddy', 'Muralidhar Goud', 'V. S. Roopa Lakshmi', 'Kota Jayaram', 'Venu', 'Racha Ravi']",['Venu'],['Venu'],[],2023-03-03,U,131,7.0,14,0.4486,/m5Wtp4BcMm6Z03rjik11AS5UYhd.jpg,/t1UIpleLo5841rtkNq6t3izTciR.jpg,te,Released,0,0,[],2026-04-01T12:35:15.521396
659674,World Famous Lover,వరల్డ్ ఫేమస్ లవర్,"An amalgamation of four different love stories: Seenayya and Suvarna, a middle-class couple in a small town; Gautham, an uber-cool youngster romancing in the streets of Paris with his girlfriend Iza, Union Leader Srinu head over heels in love with his boss lady, and and the first college romance.",,"['Romance', 'Drama']","['Vijay Deverakonda', 'Raashii Khanna', 'Catherine Tresa', 'Aishwarya Rajesh', 'Izabelle Leite', 'Chakrapani Ananda', 'Shatru']",['Kranthi Madhav'],"['Kranthi Madhav', 'Kranthi Madhav']",[],2020-02-14,UA,156,5.4,23,0.4412,/pVlWBRBnGRdH9jj0mi7x0Jy1QUr.jpg,/zguReD4Tx0rkbQSLKcl0uVvceg5.jpg,te,Released,0,0,[],2026-04-01T12:35:16.274533
894730,Baby,బేబీ,A pair of high school sweethearts face challenges in their relationship when they take different directions in life.,,"['Romance', 'Drama']","['Vaishnavi Chaitanya', 'Anand Deverakonda', 'Viraj Ashwin', 'Kusuma Degalamari', 'Sathvik Anand Bandela', 'Harsha Chemudu', 'Kirrak Seetha', 'Prabhavathi Varma']",['Sai Rajesh Neelam'],['Sai Rajesh Neelam'],[],2023-07-14,UA,175,6.3,10,0.409,/cr74IPXOmqEgJMZ0yRppIuQvyqU.jpg,/w49XUahDiIFcx0U7DUOpIpX60gx.jpg,te,Released,0,0,[],2026-04-01T12:35:16.979276
894758,18 Pages,18 పేజెస్,"When a heartbroken Siddhu stumbles upon a two-year-old diary, he finds himself drawn into the enigmatic world of a young woman named Nandini and falls for her.",,['Romance'],"['Nikhil Siddhartha', 'Anupama Parameswaran', 'Dinesh Tej', 'Sarayu Roy', 'Ajay', 'Brahmaji', 'Raj Tirandasu', 'Posani Krishna Murali']",['Palnati Surya Pratap'],"['Sukumar', 'Palnati Surya Pratap']",[],2022-12-23,UA,137,5.6,12,0.4051,/d6SdWIh7gY6x84isJkfrD9SNiJ7.jpg,/869a5acZOHlxbRJJeQBxyGKahxl.jpg,te,Released,0,0,[],2026-04-01T12:35:17.684659
718745,Krishna and His Leela,Krishna and His లీల,"Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.",,"['Romance', 'Comedy']","['Siddhu Jonnalagadda', 'Shraddha Srinath', 'Seerat Kapoor', 'Shalini Vadnikatti', 'Samyukta Hornad', 'Harsha Chemudu', 'Jhansi', 'Sampath Raj']",['Ravikanth Perepu'],"['Siddhu Jonnalagadda', 'Ravikanth Perepu']",[],2020-06-24,NR,125,5.1,11,0.3624,/vWbB3gTKMZahD2s37vj2Tpx2klj.jpg,/yLFiMcOAUqy6S3AGk659l627lPn.jpg,te,Released,0,0,[],2026-04-01T12:35:18.399403
824387,Cinema Bandi,సినిమా బండి,A struggling rickshaw driver’s life takes a rollicking turn when he comes upon an expensive camera and decides to make a film with his fellow villagers.,Everyone is a filmmaker... at heart.,"['Drama', 'Comedy']","['Vikas Vasistha', 'Sandeep Varanasi', 'Rag Mayur', 'Trishara', 'Munivenkatapa', 'Sindhu Sreenivasa Murthy', 'Uma Yg', 'Sirivennela Yanamandhala']",['Praveen Kandregula'],"['Vasanth Maringanti', 'Praveen Kandregula', 'Krishna Prathyusha', 'Vasanth Maringanti']",[],2021-05-14,NR,98,6.767,15,0.2857,/aaND5zIAgIzge8y0oaCOIJuJXBB.jpg,/fnYNk8KUWD1EmqpAYEmPGwGRp0u.jpg,te,Released,0,0,[],2026-04-01T12:35:19.114497
690565,Colour Photo,కలర్ ఫోటో,"Jayakrishna is a dark-skinned guy who falls head over heels on Deepu but keeps his feelings to himself. As time passes by, a gang in his college beats him up and this issue brings Deepu closer to him. Slowly the friendship turns into love and this does not go well with Deepu’s brother Rama Raju. The rest of the story is as to how the couple reunites after facing several problems.",,"['Drama', 'Romance']","['Suhas', 'Chandini Chowdary', 'Sunil Varma', 'Harsha Chemudu', 'Divya Sripada', 'Kancharapalem Raju', 'Sai Krishna Enreddy']",['Sandeep Raj'],"['Sandeep Raj', 'Sai Rajesh Neelam']",[],2020-10-23,NR,141,7.2,21,0.2498,/c6P4zWRUbyoknRSBr1LUR3rzJX9.jpg,/nV0LSOcrdjPtTc4NmR1x33Wc64U.jpg,te,Released,0,0,[],2026-04-01T12:35:19.827707
794362,G-Zombie,G-Zombie,Sara is a research student who wants to make an immunity booster to save humanity. Her experiment however turns people into zombies and in comes Dhruva to save the day.,,"['Horror', 'Fantasy', 'Comedy']","['Aryan Gowra', 'Dhivya', 'Rajsekhar Aningi', 'Gowtham Avula']","['Deepu', 'Aryan Gowra']","['Aryan Gowra', 'Deepu']",['zombie'],2021-02-05,UA,116,5.6,47,0.2122,/wkugO5QrnKB3sJsl41Gg913BCsD.jpg,/zBIwWJUCSFlbFym7XF7TkKO3Tc7.jpg,te,Released,0,0,"[{'id': 1576, 'title': 'Resident Evil', 'poster_path': '/1UKNef590A0ZaMnxsscIcWuK1Em.jpg'}, {'id': 1577, 'title': 'Resident Evil: Apocalypse', 'poster_path': '/way9dOm4dM2sm9UMcu2PEXMTX0q.jpg'}, {'id': 1562, 'title': '28 Weeks Later', 'poster_path': '/oix0aNv1lvW3nUGspUyvSIBlpbs.jpg'}, {'id': 1694, 'title': 'Re-Animator', 'poster_path': '/1hY6AUl92cL9GdZx031UWFiGETt.jpg'}, {'id': 1142495, 'title': 'Purgatorium', 'poster_path': None}]",2026-04-01T12:35:20.480810
881486,MAD,MAD,"Have you ever felt lonely in a Relationship..., Marriage or Live_In , doesn't matter, when you can't share your feelings with your companion, it is like travelling to an unknown destination with a troublesome partner.",Marriage and Divorce,['Drama'],"['Spandana Palli', 'Swetaa Varma', 'Rajath Raghav', 'Madhav Chilukuri']",['Laxman Meneni'],[],[],2021-04-23,A,113,5.6,17,0.0829,/oPcrjnofEwm61mSXCVH2LAXai2N.jpg,/tXzzKQ1rPKvb2kD4ZkZzDU16eKs.jpg,te,Released,0,0,[],2026-04-01T12:35:21.139905
1362191,RTI,RTI,"A handicapped lawyer and her father are on a mission to fight cases related to a suicide case that opens the famous ACT ""R.T.I"" and stumbles upon a larger conspiracy later on.",,"['Thriller', 'Crime']",[],[],[],[],2024-09-26,NR,2,8.4,13,0.0071,/z9FaHhbZfnyhJIlImyD2WofOVHY.jpg,/90YMcKEzcyeDT71W8wOMxsAc32b.jpg,te,Released,0,0,[],2026-04-01T12:35:21.839929
1658163,Suyodhana,సూయోధన,"A young Foley artist has grown up hearing a mysterious voice called Suyodhana and often visualises a figure resembling Duryodhana. Raised by his mother and supported by his childhood friend and partner, his life takes a turn when he is accused of his father’s murder, leading to an investigation that uncovers deeper layers of his past.",,"['Family', 'Thriller', 'Mystery']","['Priyadarshi Pullikonda', 'Drishika Chander', 'Sai Kumar', 'Devi Prasad', 'Rajshri Nair', 'Vishnu Oi']",['YS Madav Reddy'],[],[],2026-03-27,U/A 13+,130,0.0,0,0.7883,/78PqPoJA3Lh491K0Eq1Tvh3JWv4.jpg,/tXierBtxb2u3XwwTeU1NnEjnkb9.jpg,te,Released,0,0,[],2026-04-01T12:35:23.012930
